split,clip_name,relative_clip_path,video_name,segment_index,clip_index_in_segment,start_time_sec,end_time_sec,duration_sec,state,source_segment_start_sec,source_segment_end_sec,status
validation,v25_s0002_c002_idle_setup_000038500_000040000.mp4,validation/idle_setup/v25_s0002_c002_idle_setup_000038500_000040000.mp4,v25.mp4,2,2,38.500,40.000,1.500,IDLE_SETUP,37.000,46.000,GENERATED
validation,v25_s0002_c003_idle_setup_000040000_000041500.mp4,validation/idle_setup/v25_s0002_c003_idle_setup_000040000_000041500.mp4,v25.mp4,2,3,40.000,41.500,1.500,IDLE_SETUP,37.000,46.000,GENERATED
validation,v25_s0002_c004_idle_setup_000041500_000043000.mp4,validation/idle_setup/v25_s0002_c004_idle_setup_000041500_000043000.mp4,v25.mp4,2,4,41.500,43.000,1.500,IDLE_SETUP,37.000,46.000,GENERATED
validation,v25_s0002_c005_idle_setup_000043000_000044500.mp4,validation/idle_setup/v25_s0002_c005_idle_setup_000043000_000044500.mp4,v25.mp4,2,5,43.000,44.500,1.500,IDLE_SETUP,37.000,46.000,GENERATED
validation,v25_s0002_c006_idle_setup_000044500_000046000.mp4,validation/idle_setup/v25_s0002_c006_idle_setup_000044500_000046000.mp4,v25.mp4,2,6,44.500,46.000,1.500,IDLE_SETUP,37.000,46.000,GENERATED
validation,v25_s0003_c001_sewing_000046000_000047500.mp4,validation/sewing/v25_s0003_c001_sewing_000046000_000047500.mp4,v25.mp4,3,1,46.000,47.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c002_sewing_000047500_000049000.mp4,validation/sewing/v25_s0003_c002_sewing_000047500_000049000.mp4,v25.mp4,3,2,47.500,49.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c003_sewing_000049000_000050500.mp4,validation/sewing/v25_s0003_c003_sewing_000049000_000050500.mp4,v25.mp4,3,3,49.000,50.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c004_sewing_000050500_000052000.mp4,validation/sewing/v25_s0003_c004_sewing_000050500_000052000.mp4,v25.mp4,3,4,50.500,52.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c005_sewing_000052000_000053500.mp4,validation/sewing/v25_s0003_c005_sewing_000052000_000053500.mp4,v25.mp4,3,5,52.000,53.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c006_sewing_000053500_000055000.mp4,validation/sewing/v25_s0003_c006_sewing_000053500_000055000.mp4,v25.mp4,3,6,53.500,55.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c007_sewing_000055000_000056500.mp4,validation/sewing/v25_s0003_c007_sewing_000055000_000056500.mp4,v25.mp4,3,7,55.000,56.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c008_sewing_000056500_000058000.mp4,validation/sewing/v25_s0003_c008_sewing_000056500_000058000.mp4,v25.mp4,3,8,56.500,58.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c009_sewing_000058000_000059500.mp4,validation/sewing/v25_s0003_c009_sewing_000058000_000059500.mp4,v25.mp4,3,9,58.000,59.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c010_sewing_000059500_000061000.mp4,validation/sewing/v25_s0003_c010_sewing_000059500_000061000.mp4,v25.mp4,3,10,59.500,61.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c011_sewing_000061000_000062500.mp4,validation/sewing/v25_s0003_c011_sewing_000061000_000062500.mp4,v25.mp4,3,11,61.000,62.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c012_sewing_000062500_000064000.mp4,validation/sewing/v25_s0003_c012_sewing_000062500_000064000.mp4,v25.mp4,3,12,62.500,64.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c013_sewing_000064000_000065500.mp4,validation/sewing/v25_s0003_c013_sewing_000064000_000065500.mp4,v25.mp4,3,13,64.000,65.500,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0003_c014_sewing_000065500_000067000.mp4,validation/sewing/v25_s0003_c014_sewing_000065500_000067000.mp4,v25.mp4,3,14,65.500,67.000,1.500,SEWING,46.000,68.000,GENERATED
validation,v25_s0004_c001_idle_setup_000068000_000069500.mp4,validation/idle_setup/v25_s0004_c001_idle_setup_000068000_000069500.mp4,v25.mp4,4,1,68.000,69.500,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c002_idle_setup_000069500_000071000.mp4,validation/idle_setup/v25_s0004_c002_idle_setup_000069500_000071000.mp4,v25.mp4,4,2,69.500,71.000,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c003_idle_setup_000071000_000072500.mp4,validation/idle_setup/v25_s0004_c003_idle_setup_000071000_000072500.mp4,v25.mp4,4,3,71.000,72.500,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c004_idle_setup_000072500_000074000.mp4,validation/idle_setup/v25_s0004_c004_idle_setup_000072500_000074000.mp4,v25.mp4,4,4,72.500,74.000,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c005_idle_setup_000074000_000075500.mp4,validation/idle_setup/v25_s0004_c005_idle_setup_000074000_000075500.mp4,v25.mp4,4,5,74.000,75.500,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c006_idle_setup_000075500_000077000.mp4,validation/idle_setup/v25_s0004_c006_idle_setup_000075500_000077000.mp4,v25.mp4,4,6,75.500,77.000,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c007_idle_setup_000077000_000078500.mp4,validation/idle_setup/v25_s0004_c007_idle_setup_000077000_000078500.mp4,v25.mp4,4,7,77.000,78.500,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0004_c008_idle_setup_000078500_000080000.mp4,validation/idle_setup/v25_s0004_c008_idle_setup_000078500_000080000.mp4,v25.mp4,4,8,78.500,80.000,1.500,IDLE_SETUP,68.000,80.000,GENERATED
validation,v25_s0005_c001_sewing_000080000_000081500.mp4,validation/sewing/v25_s0005_c001_sewing_000080000_000081500.mp4,v25.mp4,5,1,80.000,81.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c002_sewing_000081500_000083000.mp4,validation/sewing/v25_s0005_c002_sewing_000081500_000083000.mp4,v25.mp4,5,2,81.500,83.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c003_sewing_000083000_000084500.mp4,validation/sewing/v25_s0005_c003_sewing_000083000_000084500.mp4,v25.mp4,5,3,83.000,84.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c004_sewing_000084500_000086000.mp4,validation/sewing/v25_s0005_c004_sewing_000084500_000086000.mp4,v25.mp4,5,4,84.500,86.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c005_sewing_000086000_000087500.mp4,validation/sewing/v25_s0005_c005_sewing_000086000_000087500.mp4,v25.mp4,5,5,86.000,87.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c006_sewing_000087500_000089000.mp4,validation/sewing/v25_s0005_c006_sewing_000087500_000089000.mp4,v25.mp4,5,6,87.500,89.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c007_sewing_000089000_000090500.mp4,validation/sewing/v25_s0005_c007_sewing_000089000_000090500.mp4,v25.mp4,5,7,89.000,90.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c008_sewing_000090500_000092000.mp4,validation/sewing/v25_s0005_c008_sewing_000090500_000092000.mp4,v25.mp4,5,8,90.500,92.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c009_sewing_000092000_000093500.mp4,validation/sewing/v25_s0005_c009_sewing_000092000_000093500.mp4,v25.mp4,5,9,92.000,93.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c010_sewing_000093500_000095000.mp4,validation/sewing/v25_s0005_c010_sewing_000093500_000095000.mp4,v25.mp4,5,10,93.500,95.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c011_sewing_000095000_000096500.mp4,validation/sewing/v25_s0005_c011_sewing_000095000_000096500.mp4,v25.mp4,5,11,95.000,96.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c012_sewing_000096500_000098000.mp4,validation/sewing/v25_s0005_c012_sewing_000096500_000098000.mp4,v25.mp4,5,12,96.500,98.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c013_sewing_000098000_000099500.mp4,validation/sewing/v25_s0005_c013_sewing_000098000_000099500.mp4,v25.mp4,5,13,98.000,99.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c014_sewing_000099500_000101000.mp4,validation/sewing/v25_s0005_c014_sewing_000099500_000101000.mp4,v25.mp4,5,14,99.500,101.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c015_sewing_000101000_000102500.mp4,validation/sewing/v25_s0005_c015_sewing_000101000_000102500.mp4,v25.mp4,5,15,101.000,102.500,1.500,SEWING,80.000,105.000,GENERATED
validation,v25_s0005_c016_sewing_000102500_000104000.mp4,validation/sewing/v25_s0005_c016_sewing_000102500_000104000.mp4,v25.mp4,5,16,102.500,104.000,1.500,SEWING,80.000,105.000,GENERATED
validation,v29_s0001_c001_idle_setup_000002235_000003735.mp4,validation/idle_setup/v29_s0001_c001_idle_setup_000002235_000003735.mp4,v29.mp4,1,1,2.235,3.735,1.500,IDLE_SETUP,2.235,8.840,GENERATED
validation,v29_s0001_c002_idle_setup_000003735_000005235.mp4,validation/idle_setup/v29_s0001_c002_idle_setup_000003735_000005235.mp4,v29.mp4,1,2,3.735,5.235,1.500,IDLE_SETUP,2.235,8.840,GENERATED
validation,v29_s0001_c003_idle_setup_000005235_000006735.mp4,validation/idle_setup/v29_s0001_c003_idle_setup_000005235_000006735.mp4,v29.mp4,1,3,5.235,6.735,1.500,IDLE_SETUP,2.235,8.840,GENERATED
validation,v29_s0001_c004_idle_setup_000006735_000008235.mp4,validation/idle_setup/v29_s0001_c004_idle_setup_000006735_000008235.mp4,v29.mp4,1,4,6.735,8.235,1.500,IDLE_SETUP,2.235,8.840,GENERATED
validation,v29_s0002_c001_sewing_000008840_000010340.mp4,validation/sewing/v29_s0002_c001_sewing_000008840_000010340.mp4,v29.mp4,2,1,8.840,10.340,1.500,SEWING,8.840,19.047,GENERATED
validation,v29_s0002_c002_sewing_000010340_000011840.mp4,validation/sewing/v29_s0002_c002_sewing_000010340_000011840.mp4,v29.mp4,2,2,10.340,11.840,1.500,SEWING,8.840,19.047,GENERATED
validation,v29_s0002_c003_sewing_000011840_000013340.mp4,validation/sewing/v29_s0002_c003_sewing_000011840_000013340.mp4,v29.mp4,2,3,11.840,13.340,1.500,SEWING,8.840,19.047,GENERATED
validation,v29_s0002_c004_sewing_000013340_000014840.mp4,validation/sewing/v29_s0002_c004_sewing_000013340_000014840.mp4,v29.mp4,2,4,13.340,14.840,1.500,SEWING,8.840,19.047,GENERATED
validation,v29_s0002_c005_sewing_000014840_000016340.mp4,validation/sewing/v29_s0002_c005_sewing_000014840_000016340.mp4,v29.mp4,2,5,14.840,16.340,1.500,SEWING,8.840,19.047,GENERATED
validation,v29_s0002_c006_sewing_000016340_000017840.mp4,validation/sewing/v29_s0002_c006_sewing_000016340_000017840.mp4,v29.mp4,2,6,16.340,17.840,1.500,SEWING,8.840,19.047,GENERATED
validation,v29_s0003_c001_idle_setup_000019047_000020547.mp4,validation/idle_setup/v29_s0003_c001_idle_setup_000019047_000020547.mp4,v29.mp4,3,1,19.047,20.547,1.500,IDLE_SETUP,19.047,24.918,GENERATED
validation,v29_s0003_c002_idle_setup_000020547_000022047.mp4,validation/idle_setup/v29_s0003_c002_idle_setup_000020547_000022047.mp4,v29.mp4,3,2,20.547,22.047,1.500,IDLE_SETUP,19.047,24.918,GENERATED
validation,v29_s0003_c003_idle_setup_000022047_000023547.mp4,validation/idle_setup/v29_s0003_c003_idle_setup_000022047_000023547.mp4,v29.mp4,3,3,22.047,23.547,1.500,IDLE_SETUP,19.047,24.918,GENERATED
validation,v29_s0004_c001_sewing_000024918_000026418.mp4,validation/sewing/v29_s0004_c001_sewing_000024918_000026418.mp4,v29.mp4,4,1,24.918,26.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c002_sewing_000026418_000027918.mp4,validation/sewing/v29_s0004_c002_sewing_000026418_000027918.mp4,v29.mp4,4,2,26.418,27.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c003_sewing_000027918_000029418.mp4,validation/sewing/v29_s0004_c003_sewing_000027918_000029418.mp4,v29.mp4,4,3,27.918,29.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c004_sewing_000029418_000030918.mp4,validation/sewing/v29_s0004_c004_sewing_000029418_000030918.mp4,v29.mp4,4,4,29.418,30.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c005_sewing_000030918_000032418.mp4,validation/sewing/v29_s0004_c005_sewing_000030918_000032418.mp4,v29.mp4,4,5,30.918,32.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c006_sewing_000032418_000033918.mp4,validation/sewing/v29_s0004_c006_sewing_000032418_000033918.mp4,v29.mp4,4,6,32.418,33.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c007_sewing_000033918_000035418.mp4,validation/sewing/v29_s0004_c007_sewing_000033918_000035418.mp4,v29.mp4,4,7,33.918,35.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c008_sewing_000035418_000036918.mp4,validation/sewing/v29_s0004_c008_sewing_000035418_000036918.mp4,v29.mp4,4,8,35.418,36.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c009_sewing_000036918_000038418.mp4,validation/sewing/v29_s0004_c009_sewing_000036918_000038418.mp4,v29.mp4,4,9,36.918,38.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c010_sewing_000038418_000039918.mp4,validation/sewing/v29_s0004_c010_sewing_000038418_000039918.mp4,v29.mp4,4,10,38.418,39.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c011_sewing_000039918_000041418.mp4,validation/sewing/v29_s0004_c011_sewing_000039918_000041418.mp4,v29.mp4,4,11,39.918,41.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c012_sewing_000041418_000042918.mp4,validation/sewing/v29_s0004_c012_sewing_000041418_000042918.mp4,v29.mp4,4,12,41.418,42.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c013_sewing_000042918_000044418.mp4,validation/sewing/v29_s0004_c013_sewing_000042918_000044418.mp4,v29.mp4,4,13,42.918,44.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c014_sewing_000044418_000045918.mp4,validation/sewing/v29_s0004_c014_sewing_000044418_000045918.mp4,v29.mp4,4,14,44.418,45.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c015_sewing_000045918_000047418.mp4,validation/sewing/v29_s0004_c015_sewing_000045918_000047418.mp4,v29.mp4,4,15,45.918,47.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c016_sewing_000047418_000048918.mp4,validation/sewing/v29_s0004_c016_sewing_000047418_000048918.mp4,v29.mp4,4,16,47.418,48.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c017_sewing_000048918_000050418.mp4,validation/sewing/v29_s0004_c017_sewing_000048918_000050418.mp4,v29.mp4,4,17,48.918,50.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c018_sewing_000050418_000051918.mp4,validation/sewing/v29_s0004_c018_sewing_000050418_000051918.mp4,v29.mp4,4,18,50.418,51.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c019_sewing_000051918_000053418.mp4,validation/sewing/v29_s0004_c019_sewing_000051918_000053418.mp4,v29.mp4,4,19,51.918,53.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c020_sewing_000053418_000054918.mp4,validation/sewing/v29_s0004_c020_sewing_000053418_000054918.mp4,v29.mp4,4,20,53.418,54.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c021_sewing_000054918_000056418.mp4,validation/sewing/v29_s0004_c021_sewing_000054918_000056418.mp4,v29.mp4,4,21,54.918,56.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c022_sewing_000056418_000057918.mp4,validation/sewing/v29_s0004_c022_sewing_000056418_000057918.mp4,v29.mp4,4,22,56.418,57.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c023_sewing_000057918_000059418.mp4,validation/sewing/v29_s0004_c023_sewing_000057918_000059418.mp4,v29.mp4,4,23,57.918,59.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c024_sewing_000059418_000060918.mp4,validation/sewing/v29_s0004_c024_sewing_000059418_000060918.mp4,v29.mp4,4,24,59.418,60.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c025_sewing_000060918_000062418.mp4,validation/sewing/v29_s0004_c025_sewing_000060918_000062418.mp4,v29.mp4,4,25,60.918,62.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c026_sewing_000062418_000063918.mp4,validation/sewing/v29_s0004_c026_sewing_000062418_000063918.mp4,v29.mp4,4,26,62.418,63.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c027_sewing_000063918_000065418.mp4,validation/sewing/v29_s0004_c027_sewing_000063918_000065418.mp4,v29.mp4,4,27,63.918,65.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c028_sewing_000065418_000066918.mp4,validation/sewing/v29_s0004_c028_sewing_000065418_000066918.mp4,v29.mp4,4,28,65.418,66.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c029_sewing_000066918_000068418.mp4,validation/sewing/v29_s0004_c029_sewing_000066918_000068418.mp4,v29.mp4,4,29,66.918,68.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c030_sewing_000068418_000069918.mp4,validation/sewing/v29_s0004_c030_sewing_000068418_000069918.mp4,v29.mp4,4,30,68.418,69.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c031_sewing_000069918_000071418.mp4,validation/sewing/v29_s0004_c031_sewing_000069918_000071418.mp4,v29.mp4,4,31,69.918,71.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c032_sewing_000071418_000072918.mp4,validation/sewing/v29_s0004_c032_sewing_000071418_000072918.mp4,v29.mp4,4,32,71.418,72.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c033_sewing_000072918_000074418.mp4,validation/sewing/v29_s0004_c033_sewing_000072918_000074418.mp4,v29.mp4,4,33,72.918,74.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c034_sewing_000074418_000075918.mp4,validation/sewing/v29_s0004_c034_sewing_000074418_000075918.mp4,v29.mp4,4,34,74.418,75.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c035_sewing_000075918_000077418.mp4,validation/sewing/v29_s0004_c035_sewing_000075918_000077418.mp4,v29.mp4,4,35,75.918,77.418,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0004_c036_sewing_000077418_000078918.mp4,validation/sewing/v29_s0004_c036_sewing_000077418_000078918.mp4,v29.mp4,4,36,77.418,78.918,1.500,SEWING,24.918,79.224,GENERATED
validation,v29_s0005_c001_idle_setup_000079224_000080724.mp4,validation/idle_setup/v29_s0005_c001_idle_setup_000079224_000080724.mp4,v29.mp4,5,1,79.224,80.724,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0005_c002_idle_setup_000080724_000082224.mp4,validation/idle_setup/v29_s0005_c002_idle_setup_000080724_000082224.mp4,v29.mp4,5,2,80.724,82.224,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0005_c003_idle_setup_000082224_000083724.mp4,validation/idle_setup/v29_s0005_c003_idle_setup_000082224_000083724.mp4,v29.mp4,5,3,82.224,83.724,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0005_c004_idle_setup_000083724_000085224.mp4,validation/idle_setup/v29_s0005_c004_idle_setup_000083724_000085224.mp4,v29.mp4,5,4,83.724,85.224,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0005_c005_idle_setup_000085224_000086724.mp4,validation/idle_setup/v29_s0005_c005_idle_setup_000085224_000086724.mp4,v29.mp4,5,5,85.224,86.724,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0005_c006_idle_setup_000086724_000088224.mp4,validation/idle_setup/v29_s0005_c006_idle_setup_000086724_000088224.mp4,v29.mp4,5,6,86.724,88.224,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0005_c007_idle_setup_000088224_000089724.mp4,validation/idle_setup/v29_s0005_c007_idle_setup_000088224_000089724.mp4,v29.mp4,5,7,88.224,89.724,1.500,IDLE_SETUP,79.224,90.066,GENERATED
validation,v29_s0006_c001_sewing_000090066_000091566.mp4,validation/sewing/v29_s0006_c001_sewing_000090066_000091566.mp4,v29.mp4,6,1,90.066,91.566,1.500,SEWING,90.066,95.169,GENERATED
validation,v29_s0006_c002_sewing_000091566_000093066.mp4,validation/sewing/v29_s0006_c002_sewing_000091566_000093066.mp4,v29.mp4,6,2,91.566,93.066,1.500,SEWING,90.066,95.169,GENERATED
validation,v29_s0006_c003_sewing_000093066_000094566.mp4,validation/sewing/v29_s0006_c003_sewing_000093066_000094566.mp4,v29.mp4,6,3,93.066,94.566,1.500,SEWING,90.066,95.169,GENERATED
validation,v29_s0007_c001_idle_setup_000095169_000096669.mp4,validation/idle_setup/v29_s0007_c001_idle_setup_000095169_000096669.mp4,v29.mp4,7,1,95.169,96.669,1.500,IDLE_SETUP,95.169,102.108,GENERATED
validation,v29_s0007_c002_idle_setup_000096669_000098169.mp4,validation/idle_setup/v29_s0007_c002_idle_setup_000096669_000098169.mp4,v29.mp4,7,2,96.669,98.169,1.500,IDLE_SETUP,95.169,102.108,GENERATED
validation,v29_s0007_c003_idle_setup_000098169_000099669.mp4,validation/idle_setup/v29_s0007_c003_idle_setup_000098169_000099669.mp4,v29.mp4,7,3,98.169,99.669,1.500,IDLE_SETUP,95.169,102.108,GENERATED
validation,v29_s0007_c004_idle_setup_000099669_000101169.mp4,validation/idle_setup/v29_s0007_c004_idle_setup_000099669_000101169.mp4,v29.mp4,7,4,99.669,101.169,1.500,IDLE_SETUP,95.169,102.108,GENERATED
validation,v29_s0008_c001_sewing_000102108_000103608.mp4,validation/sewing/v29_s0008_c001_sewing_000102108_000103608.mp4,v29.mp4,8,1,102.108,103.608,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0008_c002_sewing_000103608_000105108.mp4,validation/sewing/v29_s0008_c002_sewing_000103608_000105108.mp4,v29.mp4,8,2,103.608,105.108,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0008_c003_sewing_000105108_000106608.mp4,validation/sewing/v29_s0008_c003_sewing_000105108_000106608.mp4,v29.mp4,8,3,105.108,106.608,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0008_c004_sewing_000106608_000108108.mp4,validation/sewing/v29_s0008_c004_sewing_000106608_000108108.mp4,v29.mp4,8,4,106.608,108.108,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0008_c005_sewing_000108108_000109608.mp4,validation/sewing/v29_s0008_c005_sewing_000108108_000109608.mp4,v29.mp4,8,5,108.108,109.608,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0008_c006_sewing_000109608_000111108.mp4,validation/sewing/v29_s0008_c006_sewing_000109608_000111108.mp4,v29.mp4,8,6,109.608,111.108,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0008_c007_sewing_000111108_000112608.mp4,validation/sewing/v29_s0008_c007_sewing_000111108_000112608.mp4,v29.mp4,8,7,111.108,112.608,1.500,SEWING,102.108,112.749,GENERATED
validation,v29_s0009_c001_idle_setup_000112749_000114249.mp4,validation/idle_setup/v29_s0009_c001_idle_setup_000112749_000114249.mp4,v29.mp4,9,1,112.749,114.249,1.500,IDLE_SETUP,112.749,117.986,GENERATED
validation,v29_s0009_c002_idle_setup_000114249_000115749.mp4,validation/idle_setup/v29_s0009_c002_idle_setup_000114249_000115749.mp4,v29.mp4,9,2,114.249,115.749,1.500,IDLE_SETUP,112.749,117.986,GENERATED
validation,v29_s0009_c003_idle_setup_000115749_000117249.mp4,validation/idle_setup/v29_s0009_c003_idle_setup_000115749_000117249.mp4,v29.mp4,9,3,115.749,117.249,1.500,IDLE_SETUP,112.749,117.986,GENERATED
validation,v29_s0010_c001_sewing_000117986_000119486.mp4,validation/sewing/v29_s0010_c001_sewing_000117986_000119486.mp4,v29.mp4,10,1,117.986,119.486,1.500,SEWING,117.986,128.427,GENERATED
validation,v29_s0010_c002_sewing_000119486_000120986.mp4,validation/sewing/v29_s0010_c002_sewing_000119486_000120986.mp4,v29.mp4,10,2,119.486,120.986,1.500,SEWING,117.986,128.427,GENERATED
validation,v29_s0010_c003_sewing_000120986_000122486.mp4,validation/sewing/v29_s0010_c003_sewing_000120986_000122486.mp4,v29.mp4,10,3,120.986,122.486,1.500,SEWING,117.986,128.427,GENERATED
validation,v29_s0010_c004_sewing_000122486_000123986.mp4,validation/sewing/v29_s0010_c004_sewing_000122486_000123986.mp4,v29.mp4,10,4,122.486,123.986,1.500,SEWING,117.986,128.427,GENERATED
validation,v29_s0010_c005_sewing_000123986_000125486.mp4,validation/sewing/v29_s0010_c005_sewing_000123986_000125486.mp4,v29.mp4,10,5,123.986,125.486,1.500,SEWING,117.986,128.427,GENERATED
validation,v29_s0010_c006_sewing_000125486_000126986.mp4,validation/sewing/v29_s0010_c006_sewing_000125486_000126986.mp4,v29.mp4,10,6,125.486,126.986,1.500,SEWING,117.986,128.427,GENERATED
validation,v29_s0011_c001_idle_setup_000128427_000129927.mp4,validation/idle_setup/v29_s0011_c001_idle_setup_000128427_000129927.mp4,v29.mp4,11,1,128.427,129.927,1.500,IDLE_SETUP,128.427,138.267,GENERATED
validation,v29_s0011_c002_idle_setup_000129927_000131427.mp4,validation/idle_setup/v29_s0011_c002_idle_setup_000129927_000131427.mp4,v29.mp4,11,2,129.927,131.427,1.500,IDLE_SETUP,128.427,138.267,GENERATED
validation,v29_s0011_c003_idle_setup_000131427_000132927.mp4,validation/idle_setup/v29_s0011_c003_idle_setup_000131427_000132927.mp4,v29.mp4,11,3,131.427,132.927,1.500,IDLE_SETUP,128.427,138.267,GENERATED
validation,v29_s0011_c004_idle_setup_000132927_000134427.mp4,validation/idle_setup/v29_s0011_c004_idle_setup_000132927_000134427.mp4,v29.mp4,11,4,132.927,134.427,1.500,IDLE_SETUP,128.427,138.267,GENERATED
validation,v29_s0011_c005_idle_setup_000134427_000135927.mp4,validation/idle_setup/v29_s0011_c005_idle_setup_000134427_000135927.mp4,v29.mp4,11,5,134.427,135.927,1.500,IDLE_SETUP,128.427,138.267,GENERATED
validation,v29_s0011_c006_idle_setup_000135927_000137427.mp4,validation/idle_setup/v29_s0011_c006_idle_setup_000135927_000137427.mp4,v29.mp4,11,6,135.927,137.427,1.500,IDLE_SETUP,128.427,138.267,GENERATED
validation,v29_s0012_c001_sewing_000138267_000139767.mp4,validation/sewing/v29_s0012_c001_sewing_000138267_000139767.mp4,v29.mp4,12,1,138.267,139.767,1.500,SEWING,138.267,143.138,GENERATED
